metodo;plaza;region;sexo;edad;educacion;imagen_massa;imagen_milei;teme;votara_milei;votara_massa;ballotage_votara;votara_hoy;p9_p10;combinada;general_voto;weight1;weight2;cr1;cr2;cr3;cr4;cr5;cr6;cr7;cr8;cr9;cr10;cr11
Presencial;Paraná;Centro;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.72682;1.06909;Masculino;30-49;Terciario;Centro;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
Presencial;Bragado;Interior PBA;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.94197;1.04506;Masculino;30-49;Secundario;Interior PBA;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Bragado;Interior PBA;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.2549;1.40111;Femenino;50 y más;Primario;Interior PBA;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Bragado;Interior PBA;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.268;1.43896;Masculino;30-49;Primario;Interior PBA;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Bragado;Interior PBA;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.19857;1.33138;Masculino;50 y más;Primario;Interior PBA;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Bragado;Interior PBA;Masculino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Muy positiva;Las dos posibilidades me dan el mismo miedo;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;1.10777;1.50602;Masculino;16-23;Secundario;Interior PBA;Positiva;Positiva;Massa;Seguro;Nunca;Milei;Milei
Presencial;Bragado;Interior PBA;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo positiva;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Podría llegar a votarlo;Está indeciso;Sergio Massa;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.2549;1.40111;Femenino;50 y más;Primario;Interior PBA;Negativa;Positiva;Massa;Podría;Podría;Massa;Massa
Presencial;GBA;Gba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;No conoce/ no tiene opinión;Algo positiva;No sabe/ no tiene opinión formada;Podría llegar a votarlo;Podría llegar a votarlo;Está indeciso;Votar en blanco;Votará en blanco;Votará en blanco;Javier Milei de la Libertad Avanza;0.72896;1.07116;Femenino;30-49;Terciario;Gba;;Positiva;;Podría;Podría;Indeciso/Blano/No;Milei
Presencial;GBA;Gba;Femenino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Muy positiva;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Está indeciso;Votar en blanco;Votará en blanco;Votará en blanco;No fué a votar;1.16921;0.12551;Femenino;16-23;Secundario;Gba;Negativa;Positiva;Massa;Podría;Nunca;Indeciso/Blano/No;No fue
Presencial;GBA;Gba;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Está indeciso;Sergio Massa;Sergio Massa;Sergio Massa;Patricia Bullrich de Juntos por el cambio;0.72896;0.86118;Femenino;30-49;Terciario;Gba;Positiva;Negativa;Milei;Nunca;Podría;Massa;Bullrich
Presencial;GBA;Gba;Masculino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;1.11672;1.54896;Masculino;16-23;Secundario;Gba;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
Presencial;GBA;Gba;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.20826;1.36934;Masculino;50 y más;Primario;Gba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;GBA;Gba;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.33833;1.5575;Femenino;30-49;Primario;Gba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;GBA;Gba;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Muy negativa;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;No concurrirá a votar;;No concurrirá a votar;No concurrirá a votar;No fué a votar;0.94959;0.10709;Masculino;30-49;Secundario;Gba;Negativa;Negativa;Massa;Nunca;Nunca;Indeciso/Blano/No;No fue
Presencial;GBA;Gba;Masculino;24 a 29;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Muy negativa;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.94793;1.32006;Masculino;24-29;Secundario;Gba;Negativa;Negativa;Massa;Seguro;Nunca;Milei;Milei
Presencial;GBA;Gba;Femenino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;1.16921;1.63009;Femenino;16-23;Secundario;Gba;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
Presencial;GBA;Gba;Femenino;16 a 23;Nivel Primario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.57389;1.73458;Femenino;16-23;Primario;Gba;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Bragado;Interior PBA;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.72312;0.80485;Femenino;30-49;Terciario;Interior PBA;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Bragado;Interior PBA;Femenino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.15984;1.22483;Femenino;16-23;Secundario;Interior PBA;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Bragado;Interior PBA;Masculino;24 a 29;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;No fué a votar;0.94032;0.09882;Masculino;24-29;Secundario;Interior PBA;Negativa;Positiva;Massa;Seguro;Nunca;Milei;No fue
Presencial;Bragado;Interior PBA;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.2549;1.40111;Femenino;50 y más;Primario;Interior PBA;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Bragado;Interior PBA;Masculino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Algo negativa;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;;Votará en blanco;Votará en blanco;Votó en blanco;0.65283;0.30646;Masculino;50 y más;Terciario;Interior PBA;Negativa;Negativa;Massa;Nunca;Nunca;Indeciso/Blano/No;Blanco
Presencial;Jesús María;Centro;Femenino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Algo negativa;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.75965;0.85851;Femenino;24-29;Terciario;Centro;Negativa;Negativa;Massa;Seguro;Nunca;Milei;Bullrich
Presencial;Córdoba;Centro;Masculino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;Está indeciso;Javier Milei;Javier Milei;Javier Milei;Juan Schiaretti de Hacemos por nuestro país;0.72555;0.50698;Masculino;24-29;Terciario;Centro;Negativa;Positiva;Massa;Podría;Nunca;Milei;Schiaretti
Presencial;Córdoba;Centro;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Algo negativa;No sabe/ no tiene opinión formada;Podría llegar a votarlo;Podría llegar a votarlo;Está indeciso;Indeciso;Está indeciso;Está indeciso;No fué a votar;0.76098;0.08663;Femenino;30-49;Terciario;Centro;Negativa;Negativa;;Podría;Podría;Indeciso/Blano/No;No fue
Presencial;Córdoba;Centro;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Juan Schiaretti de Hacemos por nuestro país;0.72682;0.53416;Masculino;30-49;Terciario;Centro;Negativa;Negativa;Milei;Nunca;Seguro;Massa;Schiaretti
Presencial;Córdoba;Centro;Femenino;Mayor de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.71931;0.83691;Femenino;50 y más;Terciario;Centro;Negativa;Positiva;Massa;Podría;Nunca;Milei;Bullrich
Presencial;Córdoba;Centro;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy negativa;Muy positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;1.32062;1.95858;Femenino;50 y más;Primario;Centro;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
Presencial;Córdoba;Centro;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Algo positiva;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Podría llegar a votarlo;Está indeciso;Votar en blanco;Votará en blanco;Votará en blanco;Juan Schiaretti de Hacemos por nuestro país;1.03789;0.76814;Femenino;30-49;Secundario;Centro;Positiva;Positiva;Massa;Podría;Podría;Indeciso/Blano/No;Schiaretti
Presencial;Córdoba;Centro;Femenino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Algo negativa;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Juan Schiaretti de Hacemos por nuestro país;0.75965;0.53353;Femenino;24-29;Terciario;Centro;Negativa;Negativa;Massa;Podría;Nunca;Milei;Schiaretti
Presencial;Córdoba;Centro;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.9913;1.46086;Masculino;30-49;Secundario;Centro;Negativa;Positiva;Massa;Podría;Nunca;Milei;Milei
Presencial;Córdoba;Centro;Masculino;24 a 29;Nivel Primario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;No fué a votar;1.33207;0.14699;Masculino;24-29;Primario;Centro;Negativa;Positiva;Massa;Seguro;Nunca;Milei;No fue
Presencial;Córdoba;Centro;Masculino;Mayor de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.93702;1.08668;Masculino;50 y más;Secundario;Centro;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Bullrich
Presencial;Córdoba;Centro;Masculino;24 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Muy negativa;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Podría llegar a votarlo;Sergio Massa;;Sergio Massa;Sergio Massa;Juan Schiaretti de Hacemos por nuestro país;0.72555;0.50698;Masculino;24-29;Terciario;Centro;Negativa;Negativa;Massa;Nunca;Podría;Massa;Schiaretti
Presencial;Córdoba;Centro;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy negativa;Muy negativa;Las dos posibilidades me dan el mismo miedo;Nunca lo votaría;Nunca lo votaría;Votará en blanco;;Votará en blanco;Votará en blanco;Myriam Bregman del Frente de Izquierda;1.39712;1.14847;Femenino;30-49;Primario;Centro;Negativa;Negativa;Massa;Nunca;Nunca;Indeciso/Blano/No;Bregman
Presencial;Córdoba;Centro;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Myriam Bregman del Frente de Izquierda;0.72682;0.58002;Masculino;30-49;Terciario;Centro;Negativa;Positiva;Massa;Podría;Nunca;Milei;Bregman
Presencial;Córdoba;Centro;Masculino;Mayor de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Las dos posibilidades me dan el mismo miedo;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;0.93702;1.08668;Masculino;50 y más;Secundario;Centro;Negativa;Positiva;Massa;Podría;Nunca;Milei;Bullrich
Presencial;Córdoba;Centro;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo negativa;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Podría llegar a votarlo;Votará en blanco;;Votará en blanco;Votará en blanco;Sergio Massa de Unión por la Patria;0.76098;0.86948;Femenino;30-49;Terciario;Centro;Negativa;Negativa;Milei;Nunca;Podría;Indeciso/Blano/No;Massa
Presencial;Córdoba;Centro;Masculino;Mayor de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Nunca lo votaría;Votará en blanco;;Votará en blanco;Votará en blanco;Votó en blanco;0.93702;0.45239;Masculino;50 y más;Secundario;Centro;Negativa;Negativa;Milei;Nunca;Nunca;Indeciso/Blano/No;Blanco
Presencial;Córdoba;Centro;Femenino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Muy positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;1.22057;1.71216;Femenino;16-23;Secundario;Centro;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
Presencial;Córdoba;Centro;Masculino;30 a 49;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Juan Schiaretti de Hacemos por nuestro país;1.3344;1.00502;Masculino;30-49;Primario;Centro;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Schiaretti
Presencial;Córdoba;Centro;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;1.32062;1.95858;Femenino;50 y más;Primario;Centro;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
Presencial;Córdoba;Centro;Masculino;Mayor de 50;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;No sabe/ no tiene opinión formada;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.93702;1.35165;Masculino;50 y más;Secundario;Centro;Negativa;Positiva;;Seguro;Nunca;Milei;Milei
Presencial;Córdoba;Centro;Femenino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy positiva;Muy negativa;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;1.32062;1.51362;Femenino;50 y más;Primario;Centro;Positiva;Negativa;Massa;Seguro;Nunca;Massa;Massa
Presencial;Córdoba;Centro;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;0.72682;1.06909;Masculino;30-49;Terciario;Centro;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
Presencial;Arrecifes;Interior PBA;Femenino;16 a 23;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo negativa;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Patricia Bullrich de Juntos por el cambio;1.15984;1.27421;Femenino;16-23;Secundario;Interior PBA;Negativa;Negativa;Massa;Podría;Nunca;Milei;Bullrich
Presencial;Córdoba;Centro;Masculino;Mayor de 50;Nivel Primario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;No fué a votar;1.26133;0.1433;Masculino;50 y más;Primario;Centro;Negativa;Positiva;Massa;Seguro;Nunca;Milei;No fue
Presencial;Arrecifes;Interior PBA;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo positiva;Muy negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.72312;0.80485;Femenino;30-49;Terciario;Interior PBA;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Córdoba;Centro;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo negativa;Las dos posibilidades me dan el mismo miedo;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Juan Schiaretti de Hacemos por nuestro país;0.9913;0.72991;Masculino;30-49;Secundario;Centro;Negativa;Negativa;Massa;Seguro;Nunca;Milei;Schiaretti
Presencial;Córdoba;Centro;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Juan Schiaretti de Hacemos por nuestro país;1.03789;0.76814;Femenino;30-49;Secundario;Centro;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Schiaretti
Presencial;Arrecifes;Interior PBA;Masculino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Algo positiva;Algo negativa;Que gane Javier Milei;Nunca lo votaría;Seguro lo votaría;Sergio Massa;;Sergio Massa;Sergio Massa;Sergio Massa de Unión por la Patria;0.94197;1.04506;Masculino;30-49;Secundario;Interior PBA;Positiva;Negativa;Milei;Nunca;Seguro;Massa;Massa
Presencial;Córdoba;Centro;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy negativa;Algo positiva;Que gane Sergio Massa;Seguro lo votaría;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;Javier Milei de la Libertad Avanza;1.03789;1.53737;Femenino;30-49;Secundario;Centro;Negativa;Positiva;Massa;Seguro;Nunca;Milei;Milei
Presencial;Córdoba;Centro;Femenino;16 a 23;Nivel Primario, ya sea completo o incompleto;Algo negativa;Algo positiva;Que gane Sergio Massa;Podría llegar a votarlo;Nunca lo votaría;Javier Milei;;Javier Milei;Javier Milei;No fué a votar;1.64303;0.18152;Femenino;16-23;Primario;Centro;Negativa;Positiva;Massa;Podría;Nunca;Milei;No fue
