plaza;estrato;metodo;sexo;edad;estudios;paso_sufragara;paso_votaria;p5o;p6;paso_importa;pondedad;pondestudios;pondedadestudios;pondestrato;pondedadestudiosestrato;pondestudios2;pondedadestudiosestratoestudios2;pondedad2;pondedadestudiosestratoestudios2edad2;pondsexo;pondedadestudiosestratoestudios2edad2sexo;PROBABILIDAD_VOTO_PASO;IMPORTANCIA_PASO
Cipoletti;7;CATI;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Algo importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.910392314400873;0.9188878951192843;1.00269534323067;0.9213646133871386;1.02833431789509;0.9474708512401366;0.978831577726991;0.9274143881697181;Probable;Importante
Cipoletti;7;CATI;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;8;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.910392314400873;0.7204694966597057;1.02565145013214;0.7389505840250002;0.968864316292147;0.7159428523650646;0.978831577726991;0.7007874717428584;Probable;Importante
Cipoletti;7;CATI;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;9;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.910392314400873;0.7204694966597057;1.02565145013214;0.7389505840250002;0.968864316292147;0.7159428523650646;0.978831577726991;0.7007874717428584;Probable;Importante
Cipoletti;7;CATI;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Poco probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;6;Nada importante;0.941521349862259;0.979268073305836;0.9220017982559243;0.910392314400873;0.8393833509959777;1.00269534323067;0.8416457772290218;0.968864316292147;0.8154405605151689;1.02399045775466;0.8350033528336442;No probable;No importante
Cipoletti;7;CATI;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.910392314400873;0.7917235598656681;1.02565145013214;0.8120324172800027;1.00796058633095;0.8184966714412902;1.02399045775466;0.8381327812598323;Probable;Importante
General Pico;7;CATI;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;8;Algo importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.910392314400873;1.0513016585903026;0.978716238768085;1.0289260051061504;0.968864316292147;0.9968896904523805;1.02399045775466;1.0208055304572343;Probable;Importante
General Pico;7;CATI;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.910392314400873;0.7204694966597057;1.02565145013214;0.7389505840250002;0.968864316292147;0.7159428523650646;0.978831577726991;0.7007874717428584;Probable;Importante
Bahía Blanca;5;CATI;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;9;Muy importante;1.03070018050542;0.840537014502872;0.8663416525695969;1.0935240727094;0.9473654522756977;1.02565145013214;0.9716667499316601;1.02833431789509;0.9991982645123129;0.978831577726991;0.9780468137146585;Probable;Importante
Bahía Blanca;5;CATI;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;8;Muy importante;1.03070018050542;0.840537014502872;0.8663416525695969;1.0935240727094;0.9473654522756977;1.02565145013214;0.9716667499316601;1.02833431789509;0.9991982645123129;0.978831577726991;0.9780468137146585;Probable;Importante
Bahía Blanca;5;CATI;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Algo importante;0.941521349862259;0.979268073305836;0.9220017982559243;1.0935240727094;1.008231161474209;1.00269534323067;1.010948690510239;0.968864316292147;0.9794721118376439;0.978831577726991;0.9587382325696289;Probable;Importante
Bahía Blanca;5;CATI;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;9;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;1.0935240727094;1.2627783134399364;0.978716238768085;1.2359016413278405;0.968864316292147;1.1974209987294404;0.978831577726991;1.1720734853897674;Probable;Importante
Neuquén;5;CATI;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;9;Muy importante;1.03463732782369;0.840537014502872;0.8696509706221537;1.0935240727094;0.9509842712304203;1.02565145013214;0.975378396840337;1.00796058633095;0.9831429807737281;0.978831577726991;0.9623313950019651;Probable;Importante
Neuquén;5;CATI;Femenino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;1.0935240727094;0.8653969566611461;1.02565145013214;0.8875956435394453;0.968864316292147;0.8599597463217329;0.978831577726991;0.8417557552738048;Probable;Importante
Neuquén;5;CATI;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;8;Algo importante;0.941521349862259;1.22650294224848;1.1547787057958212;1.0935240727094;1.2627783134399364;0.978716238768085;1.2359016413278405;0.968864316292147;1.1974209987294404;0.978831577726991;1.1720734853897674;Probable;Importante
Mar del Plata;4;CATI;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Algo importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.679650090709791;0.7848454521438649;0.978716238768085;0.7681409889364805;0.968864316292147;0.7442243940619169;1.02399045775466;0.7620786779476466;Probable;Importante
Mar del Plata;4;CATI;Masculino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;8;Muy importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.679650090709791;0.5910583610692045;1.02565145013214;0.6062198651433557;1.00796058633095;0.6110457307153663;1.02399045775466;0.6257049975042586;Probable;Importante
Tucumán;3;CATI;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Algo importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.757482346772863;0.8747244840695482;0.978716238768085;0.8561070570069018;0.968864316292147;0.829451578459874;1.02399045775466;0.8493505015124516;Probable;Importante
Mendoza;3;CATI;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;9;Muy importante;0.941521349862259;0.979268073305836;0.9220017982559243;0.757482346772863;0.6984000858716973;1.00269534323067;0.7002825138154509;0.968864316292147;0.6784787389591528;0.978831577726991;0.6641164145096068;Probable;Importante
Córdoba;3;CATI;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;8;Muy importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.757482346772863;0.5994590644882688;1.02565145013214;0.614836058787249;0.968864316292147;0.5956927177286663;1.02399045775466;0.6099836587080943;Probable;Importante
Córdoba;3;CATI;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;8;Muy importante;1.03463732782369;0.840537014502872;0.8696509706221537;0.757482346772863;0.658745258100167;1.02565145013214;0.6756430292381073;1.00796058633095;0.6810215439012618;0.978831577726991;0.6666053922829434;Probable;Importante
Rosario;3;CATI;Masculino;Más de 50;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Algo importante;0.941521349862259;0.840537014502872;0.7913835445039372;0.757482346772863;0.5994590644882688;1.02565145013214;0.614836058787249;0.968864316292147;0.5956927177286663;1.02399045775466;0.6099836587080943;Probable;Importante
Rosario;3;CATI;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Sergio Massa – Agustín Rossi de Unión por la Patria;;10 Seguro votará;Poco importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.757482346772863;0.8747244840695482;0.978716238768085;0.8561070570069018;0.968864316292147;0.829451578459874;0.978831577726991;0.8118933971920216;Probable;No importante
Alto Verde;9;Presencial;Femenino;30 a 49;Nivel Universitario o Terciario, ya sea completo o incompleto;Algo probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;10 Seguro votará;Algo importante;1.03463732782369;0.840537014502872;0.8696509706221537;1.41205764831843;1.2279973044345582;1.02565145013214;1.2594972160516638;1.00796058633095;1.2695235523736341;0.978831577726991;1.2426497417314586;Probable;Importante
Termas R. Hondo;8;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Nada probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;6;Algo importante;0.941521349862259;1.22650294224848;1.1547787057958212;1.413622962935;1.6324216956213333;0.978716238768085;1.597677622021931;0.968864316292147;1.5479328369155414;1.02399045775466;1.5850684542466145;No probable;Importante
Termas R. Hondo;8;Presencial;Masculino;18 a 29;Nivel Primario, ya sea completo o incompleto;Algo probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;8;Algo importante;1.03070018050542;1.22650294224848;1.264156803965937;1.413622962935;1.7870410868367677;0.978716238768085;1.749006131032912;1.02833431789509;1.79856302675006;1.02399045775466;1.8417113770624007;Probable;Importante
Villa Carlos Paz;7;Presencial;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;10 Seguro votará;Muy importante;0.941521349862259;0.979268073305836;0.9220017982559243;0.910392314400873;0.8393833509959777;1.00269534323067;0.8416457772290218;0.968864316292147;0.8154405605151689;1.02399045775466;0.8350033528336442;Probable;Importante
Miramar;8;Presencial;Masculino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;10 Seguro votará;Muy importante;1.03070018050542;0.840537014502872;0.8663416525695969;1.413622962935;1.2246804538194378;1.02565145013214;1.2560952834083938;1.02833431789509;1.2916858864750105;1.02399045775466;1.3226740221667797;Probable;Importante
Miramar;8;Presencial;Masculino;Más de 50;Nivel Primario, ya sea completo o incompleto;Poco probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;8;Algo importante;0.941521349862259;1.22650294224848;1.1547787057958212;1.413622962935;1.6324216956213333;0.978716238768085;1.597677622021931;0.968864316292147;1.5479328369155414;1.02399045775466;1.5850684542466145;No probable;Importante
Pergamino;7;Presencial;Femenino;Más de 50;Nivel Primario, ya sea completo o incompleto;Muy probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;10 Seguro votará;Muy importante;0.941521349862259;1.22650294224848;1.1547787057958212;0.910392314400873;1.0513016585903026;0.978716238768085;1.0289260051061504;0.968864316292147;0.9968896904523805;0.978831577726991;0.9757871085252753;Probable;Importante
Resistencia;5;Presencial;Masculino;18 a 29;Nivel Primario, ya sea completo o incompleto;Muy probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;7;Algo importante;1.03070018050542;1.22650294224848;1.264156803965937;1.0935240727094;1.38238589681613;0.978716238768085;1.3529635254579289;1.02833431789509;1.3912988240887156;1.02399045775466;1.424676719752124;Probable;Importante
Corrientes;5;Presencial;Femenino;30 a 49;Nivel Primario, ya sea completo o incompleto;Algo probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;6;Algo importante;1.03463732782369;1.22650294224848;1.268985726735861;1.0935240727094;1.3876664401102965;0.978716238768085;1.3581316789294475;1.00796058633095;1.3689432034083635;0.978831577726991;1.3399648356108496;Probable;Importante
Corrientes;5;Presencial;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Algo probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;7;Algo importante;1.03070018050542;0.979268073305836;1.0093317799195198;1.0935240727094;1.103728598692621;1.00269534323067;1.106703526099604;1.02833431789509;1.1380612156237275;1.02399045775466;1.1653638251393654;Probable;Importante
Corrientes;5;Presencial;Femenino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Algo probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;9;Algo importante;1.03070018050542;0.979268073305836;1.0093317799195198;1.0935240727094;1.103728598692621;1.00269534323067;1.106703526099604;1.02833431789509;1.1380612156237275;0.978831577726991;1.1139702552388706;Probable;Importante
Corrientes;5;Presencial;Femenino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;6;Nada importante;0.941521349862259;0.979268073305836;0.9220017982559243;1.0935240727094;1.008231161474209;1.00269534323067;1.010948690510239;0.968864316292147;0.9794721118376439;0.978831577726991;0.9587382325696289;Probable;No importante
Mar del Plata;4;Presencial;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;8;Algo importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.679650090709791;0.6859924357785765;1.00269534323067;0.6878414208466431;1.02833431789509;0.7073309383263223;1.02399045775466;0.724300131320804;Probable;Importante
Mar del Plata;4;Presencial;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;10 Seguro votará;Muy importante;1.03070018050542;0.840537014502872;0.8663416525695969;0.679650090709791;0.5888091827545968;1.02565145013214;0.6039129921433726;1.02833431789509;0.6210244548437379;0.978831577726991;0.6078783469417405;Probable;Importante
La Plata;4;Presencial;Femenino;30 a 49;Nivel Secundario, ya sea completo o incompleto;Muy probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;10 Seguro votará;Muy importante;1.03463732782369;0.979268073305836;1.0131873025882034;0.679650090709791;0.6886128421100809;1.00269534323067;0.6904688900726147;1.00796058633095;0.695965427280873;0.978831577726991;0.6812329372287763;Probable;Importante
La Plata;4;Presencial;Masculino;18 a 29;Nivel Secundario, ya sea completo o incompleto;Muy probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;10 Seguro votará;Muy importante;1.03070018050542;0.979268073305836;1.0093317799195198;0.679650090709791;0.6859924357785765;1.00269534323067;0.6878414208466431;1.02833431789509;0.7073309383263223;1.02399045775466;0.724300131320804;Probable;Importante
Córdoba;3;Presencial;Masculino;Más de 50;Nivel Secundario, ya sea completo o incompleto;Muy probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;10 Seguro votará;Algo importante;0.941521349862259;0.979268073305836;0.9220017982559243;0.757482346772863;0.6984000858716973;1.00269534323067;0.7002825138154509;0.968864316292147;0.6784787389591528;1.02399045775466;0.6947557544835873;Probable;Importante
Córdoba;3;Presencial;Femenino;18 a 29;Nivel Universitario o Terciario, ya sea completo o incompleto;Muy probable;Juan Grabois – Paula Abal Medina de Unión por la Patria;;10 Seguro votará;Algo importante;1.03070018050542;0.840537014502872;0.8663416525695969;0.757482346772863;0.6562385080954986;1.02565145013214;0.6730719774607002;1.02833431789509;0.6921430128363486;0.978831577726991;0.6774914372673161;Probable;Importante
